56 0.0 24.2
375 31.0 28.5
677 47.0 33.3
987 62.0 38.0
1288 38.5 38.2
1607 46.5 38.2
1920 59.0 38.2
2512 44.6 38.2
2886 50.3 38.2
3237 56.0 38.2
3563 45.5 38.2
3887 49.5 38.2
4217 53.5 38.2
4529 46.0 38.2
4847 49.2 38.2
5197 52.4 38.2
5509 46.1 38.2
5818 48.8 38.2
6128 51.3 38.2
6438 46.2 38.2
6748 48.4 38.2
7058 50.7 38.2
7368 46.2 38.2
7678 48.2 38.2
7986 50.1 38.2
8288 46.3 38.2
8597 48.0 38.2
8906 50.7 38.2
9512 47.4 38.2
9882 49.1 38.2
10246 46.0 38.2
10586 47.5 38.2
10917 49.0 38.2
11269 46.3 38.2
11588 47.6 42.6
11897 49.0 47.9
12246 50.2 53.3
12557 47.6 38.5
