42 0.0 10.6
279 0.0 10.7
503 35.0 10.7
739 47.0 10.7
964 58.0 10.8
1199 70.0 10.8
1423 40.5 10.8
1659 46.5 10.9
1884 52.0 10.9
2119 58.0 10.9
2343 42.3 10.9
2569 46.0 11.0
2795 49.6 11.0
3029 53.6 11.0
3254 57.3 11.1
3489 45.7 11.1
3719 48.7 11.1
3944 51.5 11.2
4179 54.5 11.2
4404 45.8 11.2
4642 48.4 11.3
4893 50.8 11.3
5143 53.2 11.3
5389 46.3 11.4
5629 48.5 11.4
5885 50.1 11.4
6118 52.1 11.5
6349 46.4 11.5
6574 48.0 11.5
6809 49.7 11.6
7034 51.2 11.6
7269 53.0 11.6
7494 47.7 11.7
7739 49.2 11.7
7964 50.6 11.7
8199 52.1 11.8
8429 47.6 11.8
8653 48.8 11.8
8889 50.2 11.9
9114 51.4 11.9
9345 47.4 11.9
9579 48.4 12.0
9810 49.7 12.0
10034 50.8 12.0
10269 52.0 12.1
10495 48.2 12.1
10729 49.3 12.1
10967 50.4 12.1
11219 51.4 12.2
11450 48.0 12.2
11689 49.0 12.2
11939 50.0 12.3
12179 51.0 12.3
12405 47.9 12.3
12639 48.8 12.4
12864 49.6 12.4
13099 50.5 12.4
13329 47.7 12.5
13553 48.5 12.5
13789 49.4 12.5
14029 50.2 12.6
14255 51.0 12.6
14490 48.4 12.6
14714 49.2 12.7
14949 50.0 12.7
15173 50.7 12.7
15409 48.3 12.8
15633 49.0 12.8
15869 49.7 12.8
16110 50.5 12.9
16335 48.1 12.9
16569 48.8 12.9
16794 49.5 13.0
17029 50.2 13.0
17274 48.1 13.0
17519 48.7 13.1
17764 49.4 13.1
18008 50.1 13.1
18272 48.2 13.2
18519 48.8 13.2
18743 49.4 13.2
18979 50.0 13.3
19204 50.6 13.3
19439 48.6 13.3
19669 49.2 13.4
19894 49.8 13.4
20129 50.4 13.4
20369 48.5 13.5
20595 49.0 13.5
20829 49.6 13.5
21054 50.1 13.5
21290 48.4 13.6
21514 48.9 13.6
21749 49.4 13.6
21979 50.0 13.7
22204 50.5 13.7
22439 48.8 13.7
22664 49.3 13.8
22899 49.8 13.8
23123 50.3 13.8
23366 48.7 13.9
23611 49.2 13.9
23849 49.7 13.9
24077 50.1 14.0
24314 48.6 14.0
24570 49.1 14.0
24809 49.5 14.1
25039 50.0 14.1
25309 48.5 14.1
25539 49.0 14.2
25764 49.4 14.2
25999 49.8 14.2
26229 50.3 14.3
26469 48.8 14.3
26699 49.3 14.3
26923 49.7 14.4
27149 50.1 14.4
27375 48.7 14.4
27609 49.1 14.4
27834 49.5 14.5
28069 50.0 14.5
28294 48.6 14.5
28534 49.0 14.6
28769 49.4 14.6
28999 49.8 14.6
29223 50.2 14.7
29459 48.9 14.7
29699 49.3 14.7
29939 49.7 14.8
30172 50.1 14.8
30419 48.9 14.8
30662 49.2 14.9
30910 49.6 14.9
31134 50.0 14.9
31369 48.8 15.0
31594 49.1 15.0
31829 49.5 15.0
32054 49.8 15.1
32289 48.7 15.1
32513 49.0 15.1
32753 49.4 15.2
32989 49.7 15.2
33214 50.1 15.2
33449 48.9 15.3
33679 49.3 15.3
33903 49.6 15.3
34139 50.0 15.4
34369 48.9 15.4
34599 49.2 15.4
34830 49.5 15.5
35054 49.8 15.5
35289 48.8 15.5
35506 49.1 15.5
35739 49.4 15.6
35993 49.7 15.6
36239 50.1 15.6
36484 49.1 15.7
36725 49.4 15.7
36969 49.7 15.7
37209 50.0 15.8
37434 49.0 15.8
37669 49.3 15.8
37899 49.6 15.9
38124 49.9 15.9
38359 48.9 15.9
38583 49.2 16.0
38819 49.5 16.0
39049 49.8 16.0
39275 48.8 16.1
39509 49.1 16.1
39739 49.4 16.1
39964 49.7 16.2
40199 50.0 16.2
40423 49.0 16.2
40659 49.3 16.3
40889 49.6 16.3
41129 49.9 16.3
41359 49.0 16.4
41583 49.2 16.4
41819 49.5 16.4
42043 49.8 16.5
42302 49.0 16.5
42543 49.2 16.5
42793 49.5 16.6
43034 49.8 16.6
43291 48.9 16.6
43519 49.2 16.7
43749 49.4 16.7
43973 49.7 16.7
44209 50.0 16.8
44433 49.1 16.8
44669 49.3 16.8
44899 49.6 16.8
45134 49.9 16.9
45369 49.0 16.9
45596 49.3 16.9
45829 49.5 17.0
