1508877097213 13.0  4.3
1508877097437 23.0  4.4
1508877097662 34.0  4.4
1508877097882 45.0  4.5
1508877098102 56.0  4.6
1508877098332 33.5  4.6
1508877098562 39.5  4.7
1508877098792 45.5  4.8
1508877099022 51.0  4.9
1508877099242 37.6  4.9
1508877099462 41.6  5.0
1508877099688 45.3  5.1
1508877099908 48.6  5.1
1508877100132 39.5  5.2
1508877100356 42.2  5.3
1508877100576 45.0  5.3
1508877100797 47.7  5.4
1508877101022 50.2  5.5
1508877101242 42.6  5.5
1508877101472 44.8  5.6
1508877101702 47.2  5.7
1508877101922 49.2  5.7
1508877102142 42.8  5.8
1508877102362 44.8  5.9
1508877102588 46.6  5.9
1508877102808 48.3  6.0
1508877103032 50.3  6.1
1508877103256 44.7  6.1
1508877103477 46.2  6.2
1508877103696 47.7  6.3
1508877103916 49.2  6.3
1508877104136 44.5  6.4
1508877104356 45.8  6.5
1508877104577 47.2  8.7
