1508879962119 0.0 14.4
1508879962352 24.0 18.3
1508879962588 36.0 19.8
1508879962813 47.0 19.8
1508879963048 59.0 19.8
1508879963273 70.0 19.8
1508879963509 41.0 19.8
1508879963733 46.5 19.8
1508879963968 52.5 19.8
1508879964193 58.0 19.8
1508879964428 42.6 19.8
1508879964653 46.3 19.8
1508879964888 50.3 19.8
1508879965113 54.0 19.8
1508879965348 43.5 19.8
1508879965573 46.2 19.8
1508879965808 49.2 19.8
1508879966033 52.0 19.8
1508879966268 55.0 19.8
1508879966492 46.0 19.8
1508879966728 48.6 20.4
1508879966952 50.8 24.9
1508879967188 53.2 19.8
