1508877261633 0.0 13.2
1508877261894 0.0 13.3
1508877262128 38.0 13.3
1508877262367 50.0 13.4
1508877262607 62.0 13.5
1508877262846 74.0 13.5
1508877263086 87.0 13.6
1508877263326 49.5 13.7
1508877263566 55.0 13.8
1508877263802 61.0 13.8
1508877264037 66.5 13.9
1508877264272 48.3 14.0
1508877264506 52.3 14.1
1508877264746 56.3 14.1
1508877264986 60.6 14.2
1508877265226 48.5 14.3
1508877265467 51.5 14.3
1508877265707 54.5 14.4
1508877265947 57.5 14.5
1508877266187 48.4 14.6
1508877266426 50.8 14.6
1508877266666 53.0 14.7
1508877266913 55.6 14.8
1508877267147 48.3 14.9
1508877267387 50.3 14.9
1508877267627 52.3 15.0
1508877267867 54.3 15.1
1508877268107 56.3 15.2
1508877268348 50.0 15.2
1508877268587 51.7 15.3
1508877268826 53.4 15.4
1508877269062 55.1 15.4
1508877269297 49.6 15.5
1508877269532 51.1 15.6
1508877269767 52.6 15.7
1508877270008 54.1 15.7
1508877270247 49.4 15.8
1508877270488 50.7 15.9
1508877270728 52.1 15.9
1508877270967 53.4 16.0
1508877271207 49.3 16.1
1508877271446 50.5 16.2
1508877271687 51.7 16.2
1508877271927 52.9 16.3
1508877272167 49.2 16.4
1508877272407 50.3 16.5
1508877272647 51.4 16.5
1508877272887 52.4 16.6
1508877273122 53.4 16.7
1508877273362 50.0 16.7
1508877273597 51.0 16.8
1508877273837 52.0 16.9
1508877274082 53.0 17.0
1508877274317 49.8 17.0
1508877274562 50.9 17.1
1508877274798 51.8 17.2
1508877275036 52.6 17.3
1508877275272 49.7 17.3
1508877275508 50.6 17.4
1508877275797 51.4 17.5
1508877276042 52.3 17.5
1508877276276 49.6 17.6
1508877276512 50.4 17.7
1508877276747 51.2 17.8
1508877276987 52.0 17.8
1508877277226 49.5 17.9
1508877277466 50.3 18.0
1508877277706 51.0 18.0
1508877277951 51.8 18.1
1508877278186 49.4 18.2
1508877278427 50.1 18.3
1508877278666 50.8 18.4
1508877278907 51.5 18.4
1508877279146 49.3 18.5
1508877279382 50.0 18.6
1508877279616 50.6 18.6
1508877279862 51.3 18.7
1508877280096 52.0 18.8
1508877280332 49.8 18.9
1508877280566 50.4 18.9
1508877280802 51.1 19.0
1508877281037 51.7 19.1
1508877281277 49.7 19.1
1508877281522 50.3 19.2
1508877281761 51.0 19.3
1508877281997 51.6 19.4
1508877282237 49.7 19.4
1508877282477 50.2 19.5
1508877282717 50.8 19.6
1508877282961 51.4 19.7
1508877283197 49.5 19.7
1508877283432 50.1 19.8
1508877283666 50.7 19.9
1508877283906 51.2 19.9
1508877284141 49.5 20.0
1508877284376 50.0 20.1
1508877284611 50.5 20.2
1508877284846 51.0 20.2
1508877285086 51.5 20.3
1508877285326 49.9 20.4
1508877285572 50.4 20.4
1508877285806 50.9 20.5
1508877286046 51.4 20.6
1508877286291 49.8 20.7
1508877286527 50.3 20.7
1508877286766 50.8 20.8
1508877287002 51.2 20.9
1508877287236 49.7 20.9
1508877287472 50.2 21.0
1508877287706 50.6 21.1
1508877287942 51.1 21.2
1508877288177 49.6 21.2
1508877288412 50.0 21.3
1508877288647 50.5 21.4
1508877288886 50.9 21.4
1508877289122 51.4 21.5
1508877289357 50.0 21.6
1508877289596 50.3 21.7
1508877289832 50.8 21.7
1508877290066 51.2 21.8
1508877290306 49.8 21.9
1508877290542 50.3 21.9
1508877290777 50.7 22.0
1508877291017 51.1 22.1
1508877291262 49.8 22.2
1508877291497 50.2 22.2
1508877291736 50.6 22.3
1508877291982 51.0 22.4
1508877292216 49.7 22.5
1508877292452 50.1 22.5
1508877292687 50.5 22.6
1508877292927 50.9 22.7
1508877293166 49.6 22.7
1508877293401 50.0 22.8
1508877293641 50.4 22.9
1508877293877 50.7 23.0
1508877294121 51.1 23.0
1508877294362 50.0 23.1
1508877294597 50.3 23.2
1508877294831 50.7 23.3
1508877295066 51.0 23.3
1508877295307 49.9 23.4
1508877295547 50.2 23.5
1508877295786 50.6 23.5
1508877296026 50.9 23.6
1508877296262 49.8 23.7
1508877296496 50.2 23.8
1508877296731 50.5 23.8
1508877296966 50.8 23.9
1508877297206 49.8 24.0
1508877297446 50.1 24.0
1508877297681 50.4 24.1
1508877297917 50.7 24.2
1508877298162 49.7 34.1
1508877298406 50.0 32.9
