1504802499385 0.0  2.3
1504802499557 0.0  2.3
1504802499724 0.0  2.4
1504802499896 0.0  2.4
1504802500065 0.0  2.4
1504802500235 52.0  2.5
1504802500404 61.0  2.5
1504802500574 70.0  2.5
1504802500744 79.0  2.6
1504802500914 88.0  2.6
1504802501085 97.0  2.6
1504802501254 53.0  2.7
1504802501424 57.0  2.7
1504802501594 61.5  2.7
1504802501764 66.0  2.8
1504802501934 70.5  2.8
1504802502105 75.0  2.8
1504802502275 53.0  2.9
1504802502445 56.0  2.9
1504802502615 58.6  2.9
1504802502784 61.6  3.0
1504802502954 64.6  3.0
1504802503124 67.6  3.0
1504802503295 53.0  3.1
1504802503464 55.2  3.1
1504802503634 57.5  3.1
1504802503805 59.5  3.2
1504802503974 62.0  4.1
