1504802565155 0.0  4.8
1504802565330 17.0  4.9
1504802565504 27.0  4.9
1504802565679 36.0  4.9
1504802565849 45.0  5.0
1504802566019 53.0  5.0
1504802566189 31.0  5.0
1504802566360 35.0  5.1
1504802566534 39.5  5.1
1504802566714 44.0  5.1
1504802566894 49.0  5.2
1504802567074 54.0  5.2
1504802567249 39.0  5.3
1504802567420 41.6  5.3
1504802567594 45.0  5.3
1504802567769 47.6  5.4
1504802567944 50.6  5.4
1504802568114 54.0  5.4
1504802568289 42.5  5.5
1504802568460 44.5  5.5
1504802568634 46.7  5.5
1504802568814 49.2  5.6
1504802568984 51.5  5.6
1504802569164 54.0  5.6
1504802569339 45.0  5.7
1504802569510 46.6  5.7
1504802569685 48.4  5.7
1504802569854 50.0  5.8
1504802570034 52.2  5.8
1504802570209 44.8  5.8
1504802570380 46.1  5.9
1504802570554 47.6  5.9
1504802570734 49.3  5.9
1504802570914 51.0  6.0
1504802571089 52.5  6.0
1504802571259 46.1  6.1
1504802571429 47.4  6.1
1504802571605 48.7  6.1
1504802571774 49.8  6.1
1504802571944 51.1  6.2
1504802572124 52.4  6.2
1504802572294 47.0  6.3
1504802572464 48.0  6.3
1504802572644 49.2  6.3
1504802572824 50.5  6.4
1504802573004 51.7  6.4
1504802573179 47.0  6.4
1504802573350 47.8  6.5
1504802573525 48.8  6.5
1504802573694 49.8  6.5
1504802573870 50.7  6.6
1504802574044 51.8  6.6
1504802574219 47.6  6.6
1504802574389 48.4  6.7
1504802574559 49.3  6.7
1504802574729 50.1  6.7
1504802574899 51.0  6.8
1504802575069 51.9  6.8
1504802575240 47.9  6.8
1504802575414 48.8  6.9
1504802575589 49.5  6.9
1504802575759 50.3  6.9
1504802575929 51.0  7.0
1504802576100 51.8  7.0
1504802576304 48.3  7.0
1504802576479 49.0  7.1
1504802576649 49.7  7.1
1504802576820 50.4  7.1
1504802576994 51.2  7.2
1504802577169 52.0  7.2
1504802577340 48.6  7.2
1504802577515 49.3  7.3
1504802577684 50.0  7.3
1504802577859 50.6  7.3
1504802578029 51.3  7.4
1504802578200 48.2  7.4
1504802578374 48.9  7.4
1504802578544 49.5  7.5
1504802578714 50.1  7.5
1504802578884 50.8  7.5
1504802579060 51.4  7.6
1504802579234 48.6  7.6
1504802579410 49.2  7.6
1504802579584 49.8  7.7
1504802579759 50.4  7.7
1504802579928 51.0  7.7
1504802580099 51.6  7.8
1504802580269 48.8  7.8
1504802580439 49.4  7.8
1504802580609 50.0  7.9
1504802580779 50.5  7.9
1504802580949 51.0  7.9
1504802581115 51.5  8.0
1504802581294 49.0  8.0
1504802581464 49.5  8.0
1504802581634 50.1  8.1
1504802581808 50.5  8.1
1504802581974 51.1  8.1
1504802582144 51.5  8.2
1504802582314 49.2  8.2
1504802582484 49.7  8.2
1504802582654 50.2  8.6
1504802582828 50.6  8.3
