55 15.0 23.7
368 32.0 28.8
718 47.0 33.2
1018 62.0 37.6
1318 38.5 38.2
1618 46.0 38.2
1919 53.5 38.2
2228 40.6 38.2
2530 45.6 38.2
2829 51.0 38.2
3134 42.0 38.2
3436 45.5 38.2
3738 49.2 38.2
4038 42.4 38.2
4338 45.4 38.2
4639 50.2 38.2
5228 44.6 38.2
5628 47.1 38.2
5941 49.5 38.2
6249 44.8 38.2
6585 47.0 38.2
6906 49.1 38.2
7208 44.7 38.2
7508 46.7 38.2
7859 48.6 38.2
8169 45.0 38.2
8469 46.6 38.2
8769 48.3 38.2
9070 45.0 38.2
9378 46.5 38.2
9678 48.0 38.2
9978 49.5 38.2
10278 46.3 38.2
10578 47.7 38.2
10878 49.0 38.2
11178 46.1 40.0
11480 48.1 45.1
12089 45.7 50.4
12458 46.9 55.4
12808 48.2 40.7
