1504802495373 0.0  2.1
1504802495540 0.0  2.1
1504802495704 0.0  2.1
1504802495869 0.0  2.2
1504802496034 0.0  2.2
1504802496204 52.0  2.2
1504802496369 60.0  2.3
1504802496534 67.0  2.3
1504802496704 77.0  2.3
1504802496869 85.0  2.4
1504802497034 94.0  2.4
1504802497200 51.0  2.4
1504802497364 55.0  2.5
1504802497524 59.0  2.5
1504802497684 63.0  2.5
1504802497844 67.5  2.6
1504802498010 71.5  2.6
1504802498174 75.5  2.6
1504802498334 53.0  2.7
1504802498494 55.6  2.7
1504802498665 58.6  2.7
1504802498834 61.3  2.9
