1508877089386 0.0  4.3
1508877089612 0.0  4.4
1508877089842 0.0  4.5
1508877090067 0.0  4.5
1508877090288 57.0  4.6
1508877090508 68.0  4.6
1508877090729 79.0  4.7
1508877090952 90.0  4.8
1508877091182 51.0  4.8
1508877091407 56.5  4.9
1508877091632 62.0  5.0
1508877091852 67.5  5.0
1508877092082 73.0  5.1
1508877092302 52.3  5.2
1508877092522 56.0  5.2
1508877092742 59.6  5.3
1508877092962 63.0  5.4
1508877093182 50.2  5.4
1508877093408 53.0  5.5
1508877093632 56.0  5.6
1508877093857 58.5  5.6
1508877094132 49.2  5.7
1508877094362 51.4  5.8
1508877094582 53.8  5.8
1508877094815 56.0  5.9
1508877095036 58.2  6.0
1508877095258 50.3  6.0
1508877095478 52.0  6.1
1508877095697 53.8  6.2
1508877095917 55.6  6.2
1508877096142 49.2  6.3
1508877096362 50.8  6.4
1508877096582 52.4  6.4
1508877096802 53.8  8.7
