1504887109775 0.0  3.7
1504887109945 0.0  3.7
1504887110111 0.0  3.8
1504887110281 36.0  3.8
1504887110446 44.0  3.8
1504887110611 52.0  3.9
1504887110781 62.0  3.9
1504887110946 70.0  3.9
1504887111111 79.0  4.0
1504887111281 44.0  4.0
1504887111451 48.0  4.0
1504887111611 53.0  4.1
1504887111775 57.0  4.1
1504887111941 61.0  4.1
1504887112111 65.5  4.2
1504887112281 47.0  4.2
1504887112451 50.0  4.2
1504887112615 52.6  4.3
1504887112781 55.6  4.3
1504887112951 58.6  4.3
1504887113121 62.0  4.4
1504887113286 48.5  4.4
1504887113451 50.7  4.5
1504887113616 52.7  4.5
1504887113781 54.7  4.5
1504887113951 57.2  4.5
1504887114121 59.5  4.6
1504887114291 49.2  4.6
1504887114451 51.0  4.6
1504887114611 52.8  4.7
1504887114775 54.4  4.7
1504887114941 56.0  4.7
1504887115101 57.8  4.8
1504887115266 49.5  4.8
1504887115431 51.0  4.8
1504887115601 52.5  4.9
1504887115771 54.1  4.9
1504887115936 55.5  4.9
1504887116101 56.8  5.0
1504887116271 50.0  5.0
1504887116441 51.4  5.0
1504887116605 52.5  5.1
1504887116771 53.8  5.1
1504887116935 55.0  5.1
1504887117101 56.2  5.2
1504887117271 50.3  5.2
1504887117441 51.5  5.2
1504887117611 52.6  5.3
1504887117771 53.6  5.3
1504887117931 54.7  5.3
1504887118095 55.7  5.4
1504887118261 50.6  5.4
1504887118425 51.5  5.4
1504887118591 52.4  5.5
1504887118761 53.4  5.5
1504887118931 54.4  5.5
1504887119091 55.4  5.6
1504887119256 50.7  5.6
1504887119421 51.6  5.6
1504887119585 52.4  5.7
1504887119751 53.3  5.7
1504887119921 54.2  5.7
1504887120091 55.1  5.8
1504887120261 51.0  5.8
1504887120425 51.7  5.8
1504887120591 52.5  5.9
1504887120761 53.3  5.9
1504887120931 54.1  6.0
1504887121095 54.9  6.0
1504887121261 51.0  7.2
