1508879227564 0.0  2.6
1508879227799 0.0  2.6
1508879228028 0.0  2.6
1508879228258 0.0  2.6
1508879228489 58.0  2.7
1508879228727 71.0  2.7
1508879228958 82.0  2.7
1508879229199 94.0  2.8
1508879229428 52.5  2.8
1508879229669 58.5  2.8
1508879229899 64.5  2.8
1508879230128 70.5  2.9
1508879230370 51.0  2.9
1508879230597 54.6  2.9
1508879230839 58.6  3.0
1508879231077 62.6  3.0
1508879231319 50.2  3.0
1508879231549 53.0  3.0
1508879231777 55.7  3.1
1508879232009 58.7  3.1
1508879232242 61.5  3.1
1508879232480 51.4  3.2
1508879232709 54.0  3.2
1508879232938 56.0  3.2
1508879233169 58.4  3.2
1508879233397 50.6  3.3
1508879233629 52.5  3.3
1508879233869 54.5  3.3
1508879234098 56.3  3.4
1508879234339 50.0  3.4
1508879234569 51.7  3.4
1508879234797 53.4  3.4
1508879235033 55.0  3.5
1508879235269 56.7  3.5
1508879235497 50.8  3.5
1508879235729 52.5  3.6
1508879235957 53.8  3.6
1508879236199 55.3  3.6
1508879236428 50.5  3.6
1508879236657 51.7  3.7
1508879236899 53.0  3.8
