1508877077491 0.0  3.8
1508877077723 0.0  3.8
1508877077953 0.0  3.9
1508877078183 47.0  4.0
1508877078413 59.0  4.0
1508877078643 71.0  4.1
1508877078873 83.0  4.2
1508877079103 94.0  4.2
1508877079322 52.5  4.3
1508877079552 58.5  4.4
1508877079783 64.0  4.4
1508877080002 69.5  4.5
1508877080222 50.0  4.6
1508877080443 53.6  4.6
1508877080662 57.3  4.7
1508877080882 60.6  4.8
1508877081102 64.3  4.8
1508877081322 51.0  4.9
1508877081542 53.7  5.0
1508877081762 56.5  5.0
1508877081992 59.5  5.1
1508877082212 49.6  5.2
1508877082432 51.8  5.2
1508877082652 54.0  5.3
1508877082872 56.2  6.2
