1508877665443 0.0 24.3
1508877665888 0.0 24.4
1508877666121 0.0 24.4
1508877666344 63.0 24.5
1508877666567 74.0 24.6
1508877666790 84.0 24.7
1508877667007 95.0 24.7
1508877667230 53.0 24.8
1508877667447 58.5 24.9
1508877667681 64.5 25.0
1508877667904 70.0 25.1
1508877668127 50.3 25.1
1508877668360 54.3 25.2
1508877668577 58.0 25.3
1508877668800 61.3 25.4
1508877669022 65.3 25.4
1508877669243 51.7 25.5
1508877669466 54.5 25.6
1508877669691 57.0 25.7
1508877669913 60.0 25.7
1508877670136 50.2 25.8
1508877670360 52.4 25.9
1508877670578 54.6 26.0
1508877670811 56.8 26.1
1508877671028 59.0 26.1
1508877671260 51.1 26.2
1508877671481 53.0 26.3
1508877671697 54.6 26.4
1508877671930 56.6 26.4
1508877672147 50.1 26.5
1508877672380 51.8 26.6
1508877672597 53.4 26.7
1508877672831 55.1 26.8
1508877673053 56.7 26.8
1508877673277 51.0 26.9
1508877673511 52.5 27.0
1508877673727 53.7 27.1
1508877673960 55.2 27.1
1508877674177 50.3 27.2
1508877674411 51.6 27.3
1508877674627 52.7 27.4
1508877674851 54.0 27.4
1508877675067 55.2 27.5
1508877675301 50.9 27.6
1508877675518 52.0 27.7
1508877675751 53.1 27.8
1508877675973 54.3 27.8
1508877676197 50.3 27.9
1508877676421 51.2 28.0
1508877676643 52.3 28.1
1508877676867 53.3 28.1
1508877677101 54.4 28.2
1508877677317 50.8 28.3
1508877677551 51.7 28.4
1508877677767 52.6 28.5
1508877678001 53.6 28.5
1508877678217 50.3 28.6
1508877678441 51.2 28.7
1508877678658 52.0 28.8
1508877678891 52.9 28.8
1508877679106 53.7 28.9
1508877679341 50.7 29.0
1508877679557 51.5 29.1
1508877679791 52.3 29.2
1508877680007 53.1 29.2
1508877680240 50.4 29.3
1508877680457 51.1 29.4
1508877680680 51.8 29.5
1508877680897 52.5 29.5
1508877681130 50.0 29.6
1508877681348 50.6 29.7
1508877681580 51.3 29.8
1508877681798 52.0 29.8
1508877682030 52.8 29.9
1508877682248 50.3 30.0
1508877682480 51.0 30.1
1508877682697 51.6 30.2
1508877682920 52.2 30.2
1508877683137 50.0 30.3
1508877683360 50.6 30.4
1508877683576 51.1 30.5
1508877683810 51.8 30.5
1508877684026 52.4 30.6
1508877684250 50.2 30.7
1508877684467 50.8 30.8
1508877684700 51.4 30.8
1508877684917 52.0 30.9
1508877685150 50.0 31.0
1508877685368 50.5 31.1
1508877685600 51.1 31.2
1508877685818 51.6 31.2
1508877686050 52.2 31.3
1508877686267 50.2 31.4
1508877686501 50.8 31.5
1508877686717 51.3 31.5
1508877686950 51.9 31.6
1508877687167 50.0 31.7
1508877687400 50.5 31.8
1508877687616 51.0 31.9
1508877687840 51.5 31.9
1508877688056 52.0 32.0
1508877688290 50.3 32.1
1508877688506 50.7 32.2
1508877688730 51.2 32.2
1508877688947 51.6 32.3
1508877689180 50.0 32.4
1508877689396 50.5 32.5
1508877689630 50.9 32.5
1508877689847 51.4 32.6
1508877690080 51.9 32.7
1508877690296 50.2 32.8
1508877690530 50.7 32.9
1508877690747 51.1 32.9
1508877690980 51.6 33.0
1508877691202 50.0 33.1
1508877691423 50.5 33.2
1508877691647 50.9 33.2
1508877691880 51.3 33.3
1508877692098 51.8 33.4
1508877692370 50.3 33.5
1508877692587 50.7 33.6
1508877692810 51.1 33.6
1508877693027 51.5 33.7
1508877693260 50.1 33.8
1508877693476 50.5 33.9
1508877693700 50.8 33.9
1508877693923 51.2 34.0
1508877694147 49.8 34.1
1508877694380 50.3 34.2
1508877694597 50.6 34.2
1508877694830 51.0 34.3
1508877695047 51.4 34.4
1508877695280 50.1 34.5
1508877695496 50.5 34.6
1508877695720 50.8 34.6
1508877695936 51.2 34.7
1508877696170 49.9 34.8
1508877696387 50.2 34.9
1508877696610 50.6 34.9
1508877696827 51.0 35.0
1508877697060 51.3 35.1
1508877697277 50.0 35.2
1508877697510 50.4 35.2
1508877697727 50.8 35.3
1508877697960 51.1 35.4
1508877698177 49.9 35.5
1508877698410 50.3 35.6
1508877698627 50.6 35.6
1508877698860 51.0 35.7
1508877699077 51.3 35.8
1508877699310 50.1 35.9
1508877699526 50.4 35.9
1508877699760 50.8 36.0
1508877699977 51.1 36.1
1508877700210 50.0 36.2
1508877700427 50.3 36.3
1508877700660 50.6 36.3
1508877700876 50.9 36.4
1508877701110 51.2 36.5
1508877701326 50.1 36.6
1508877701568 50.5 36.6
1508877701800 50.8 36.7
1508877702022 51.1 36.8
1508877702243 50.0 36.9
1508877702466 50.3 37.0
1508877702690 50.6 37.0
1508877702907 50.9 37.1
1508877703140 49.8 37.2
1508877703357 50.1 37.3
1508877703580 50.4 37.3
1508877703797 50.7 37.4
1508877704021 51.0 37.5
1508877704238 50.0 37.6
1508877704470 50.3 37.6
1508877704686 50.5 37.7
1508877704920 50.8 37.8
1508877705143 49.9 37.9
1508877705366 50.1 38.0
1508877705590 50.4 38.0
1508877705813 50.7 38.1
1508877706037 51.0 38.2
1508877706270 50.0 38.3
1508877706486 50.3 38.3
1508877706710 50.5 38.4
1508877706927 50.8 38.5
1508877707150 49.9 38.6
1508877707366 50.1 38.6
1508877707590 50.4 38.7
1508877707807 50.6 38.8
1508877708040 50.9 38.9
1508877708257 50.0 39.0
1508877708490 50.3 39.0
1508877708707 50.5 39.1
1508877708940 50.8 39.2
1508877709157 49.9 39.3
1508877709390 50.1 39.3
1508877709606 50.4 39.4
1508877709832 50.6 39.5
1508877710053 50.9 39.6
1508877710277 50.0 39.7
1508877710510 50.2 39.7
1508877710732 50.5 39.8
1508877710953 50.8 39.9
1508877711176 49.9 40.0
1508877711410 50.1 40.0
1508877711627 50.4 40.1
1508877711850 50.6 40.2
1508877712073 50.9 40.3
1508877712297 50.0 40.3
1508877712530 50.3 40.4
1508877712747 50.5 40.5
1508877712980 50.7 40.6
1508877713196 49.9 40.7
1508877713430 50.2 40.7
1508877713647 50.4 40.8
1508877713870 50.6 40.9
1508877714086 50.8 41.0
1508877714310 50.0 41.0
1508877714527 50.2 41.1
1508877714760 50.5 41.2
1508877714977 50.7 41.3
1508877715200 49.9 41.3
1508877715416 50.1 41.4
1508877715640 50.3 41.5
1508877715856 50.6 41.6
1508877716090 50.8 41.7
1508877716307 50.0 41.7
1508877716540 50.2 41.8
1508877716758 50.4 41.9
1508877716990 50.7 42.0
1508877717207 49.9 42.0
1508877717430 50.1 42.1
1508877717647 50.3 42.2
1508877717880 50.5 42.3
1508877718097 50.8 42.3
1508877718330 50.0 42.4
1508877718546 50.2 42.5
1508877718780 50.4 42.6
1508877718997 50.6 42.7
1508877719230 49.9 42.7
1508877719447 50.1 42.8
1508877719680 50.3 42.9
1508877719896 50.5 43.0
1508877720130 49.8 43.0
1508877720347 50.0 43.1
1508877720580 50.2 43.2
1508877720796 50.4 43.3
1508877721021 50.6 43.4
1508877721237 49.9 43.4
1508877721470 50.1 43.5
1508877721687 50.3 43.6
1508877721920 50.5 43.7
1508877722137 49.8 43.7
1508877722370 50.0 43.8
1508877722632 50.2 43.9
1508877722853 50.4 44.0
1508877723077 50.6 44.1
1508877723310 50.0 44.1
1508877723527 50.1 44.2
1508877723760 50.3 44.3
1508877723976 50.5 44.4
1508877724210 49.9 44.4
1508877724427 50.1 44.5
1508877724660 50.3 44.6
1508877724876 50.4 44.7
1508877725100 50.6 44.8
1508877725317 50.0 44.8
1508877725550 50.2 44.9
1508877725767 50.3 45.0
1508877726000 50.5 45.1
1508877726216 49.9 45.1
1508877726440 50.1 45.2
1508877726656 50.2 45.3
1508877726880 50.4 45.4
1508877727097 50.6 45.4
1508877727330 50.0 45.5
1508877727546 50.1 45.6
1508877727780 50.3 45.7
1508877727997 50.5 45.8
1508877728230 49.9 45.8
1508877728447 50.1 45.9
1508877728670 50.2 46.0
1508877728886 50.4 46.1
1508877729120 49.8 46.1
1508877729337 50.0 46.2
1508877729560 50.1 48.0
1508877729777 50.3 59.4
1508877730045 50.5 46.3
