1508879135335 14.0  9.6
1508879135600 27.0  9.8
1508879135859 40.0 10.1
1508879136130 54.0 10.3
1508879136388 33.0 10.5
1508879136650 40.0 10.7
1508879136908 46.0 10.9
1508879137170 52.5 11.1
1508879137429 39.6 11.3
1508879137689 44.0 11.5
1508879137949 48.0 11.7
1508879138209 52.3 11.9
1508879138469 42.5 12.2
1508879138740 45.7 12.4
1508879138999 49.0 12.6
1508879139259 52.5 12.8
1508879139530 44.8 13.0
1508879139789 47.2 13.2
1508879140050 49.8 13.4
1508879140319 43.8 13.7
1508879140580 46.1 13.9
1508879140850 48.1 14.1
1508879141120 50.5 14.3
1508879141379 45.1 14.5
1508879141639 47.0 14.7
1508879141899 48.8 15.0
1508879142159 50.8 15.2
1508879142419 46.0 15.4
1508879142679 47.7 15.6
1508879142938 49.2 15.8
1508879143199 51.0 16.0
1508879143459 46.6 16.2
1508879143719 48.1 16.4
1508879143979 49.5 16.6
1508879144239 51.0 16.8
1508879144499 47.2 17.1
1508879144759 48.6 17.3
1508879145029 49.8 17.5
1508879145289 46.4 21.8
1508879145549 47.7 17.9
