1504802404955 0.0  6.2
1504802405145 0.0  6.4
1504802405314 28.0  6.6
1504802405490 37.0  6.9
1504802405666 46.0  7.1
1504802405840 55.0  7.3
1504802406016 62.0  7.5
1504802406194 36.5  7.8
1504802406370 41.0  8.0
1504802406546 45.0  8.2
1504802406720 49.5  8.4
1504802406897 54.0  8.7
1504802407070 58.5  8.9
1504802407247 42.0  9.1
1504802407420 45.0  9.3
1504802407597 47.6  9.6
1504802407769 50.6  9.8
1504802407946 53.3 10.0
1504802408124 57.0 10.2
1504802408300 45.0 10.5
1504802408478 47.0 12.5
1504802408655 49.0 11.5
