1510076574071 9.0  2.6
1510076574259 20.0  2.6
1510076574450 29.0  2.7
1510076574638 39.0  2.7
1510076574830 48.0  2.7
1510076575018 58.0  2.8
1510076575209 34.0  2.8
1510076575398 38.5  2.9
1510076575588 44.0  2.9
1510076575779 48.5  2.9
1510076575969 54.0  3.0
1510076576160 39.0  3.0
1510076576349 42.6  3.0
1510076576540 45.3  3.1
1510076576728 48.6  3.1
1510076576918 52.0  3.1
1510076577108 41.2  3.2
1510076577299 44.0  3.2
1510076577489 46.5  3.3
1510076577672 48.5  3.3
1510076577858 51.0  3.3
1510076578050 42.8  3.4
1510076578243 44.8  3.4
1510076578423 46.6  3.4
1510076578608 48.6  3.5
1510076578798 50.4  3.5
1510076578988 52.4  3.5
1510076579178 45.3  3.6
1510076579362 46.8  3.6
1510076579548 48.3  3.6
1510076579738 50.0  3.7
1510076579928 51.8  3.7
1510076580112 45.7  4.5
