1510005829420 0.0  5.3
1510005829678 0.0  5.4
1510005829938 0.0  5.5
1510005830198 52.0  5.5
1510005830457 65.0  5.6
1510005830708 77.0  5.7
1510005830958 45.0  5.8
1510005831220 51.0  5.8
1510005831478 58.0  5.9
1510005831728 64.0  6.0
1510005831991 47.0  6.0
1510005832244 51.0  6.1
1510005832509 55.6  6.3
1510005832770 60.0  6.3
1510005833023 48.0  6.4
1510005833278 51.2  6.5
1510005833533 54.2  6.6
1510005833795 57.7  6.6
1510005834058 48.8  6.7
1510005834321 51.4  6.8
1510005834581 54.0  6.9
1510005834842 56.6  6.9
1510005835098 49.0  8.7
