30 0.0  3.7
206 19.0  3.7
381 26.0  3.8
556 37.0  3.8
730 44.0  3.8
921 54.0  3.9
1116 64.0  3.9
1290 36.0  3.9
1456 40.5  4.0
1629 44.5  4.0
1806 49.5  4.0
1979 53.5  4.1
2156 39.0  4.1
2330 41.6  4.1
2506 45.0  4.2
2679 47.6  4.2
2855 51.0  4.3
3029 53.6  4.3
3206 42.7  4.3
3379 44.7  4.4
3556 47.2  4.4
3740 49.5  4.4
3916 52.0  4.5
4090 54.0  4.5
4266 45.2  4.5
4439 46.8  4.6
4615 49.0  4.6
4789 50.4  4.6
4966 52.6  4.7
5139 54.2  4.7
5316 46.8  4.7
5492 48.1  4.8
5666 49.8  4.8
5840 51.0  4.8
6016 52.8  4.9
6191 46.2  4.9
6366 47.8  4.9
6539 49.0  5.0
6716 50.4  5.0
6890 51.5  5.0
7066 53.0  5.1
7239 47.3  5.1
7416 48.5  5.1
7596 49.7  5.2
7771 50.7  5.2
7946 52.1  5.2
8120 53.0  5.3
8296 48.3  5.3
8470 49.1  5.3
8645 50.2  5.4
8826 51.3  5.4
9000 52.2  5.4
9175 48.0  5.5
9349 48.8  5.5
9526 49.8  5.6
9700 50.6  5.6
9876 51.6  5.6
10050 52.4  5.7
10226 48.5  5.7
10400 49.2  5.7
10575 50.1  5.8
10760 51.0  5.8
10935 51.9  5.8
11109 52.6  5.9
11285 49.0  5.9
11459 49.7  5.9
11636 50.5  6.0
11810 51.2  7.5
11986 52.1  9.4
