1510076612999 0.0  4.9
1510076613198 21.0  5.0
1510076613390 30.0  5.0
1510076613581 40.0  5.1
1510076613771 48.0  5.1
1510076613959 59.0  5.1
1510076614153 34.0  5.1
1510076614348 39.5  5.2
1510076614542 44.0  5.2
1510076614738 49.5  5.3
1510076614932 54.0  5.3
1510076615121 39.0  5.3
1510076615311 42.3  5.4
1510076615507 45.6  5.4
1510076615700 48.6  5.4
1510076615888 52.0  5.5
1510076616080 41.2  5.5
1510076616270 43.5  5.5
1510076616458 45.7  5.6
1510076616648 48.5  5.6
1510076616841 50.5  5.7
1510076617029 42.4  5.7
1510076617219 44.4  5.7
1510076617417 46.4  5.8
1510076617608 48.4  5.8
1510076617802 50.2  5.8
1510076617998 52.2  5.9
1510076618189 45.1  5.9
1510076618388 47.0  6.0
1510076618582 48.6  6.0
1510076618773 50.0  6.0
1510076618968 51.8  6.0
1510076619168 46.0  6.1
1510076619361 47.1  6.1
1510076619558 48.7  6.2
1510076619751 50.1  6.2
1510076619942 51.2  6.3
1510076620129 46.1  6.3
1510076620318 47.3  6.3
1510076620510 48.5  6.3
1510076620698 49.7  6.4
1510076620890 50.7  6.4
1510076621078 46.3  6.5
1510076621268 47.2  6.5
1510076621458 48.4  6.5
1510076621650 49.5  6.6
1510076621842 50.4  6.6
1510076622029 46.4  6.6
1510076622218 47.4  6.7
1510076622411 48.2  6.7
1510076622598 49.2  6.7
1510076622789 50.2  6.8
1510076622988 51.3  6.8
1510076623187 47.5  6.9
1510076623380 48.4  6.9
1510076623569 49.1  6.9
1510076623759 50.1  6.9
1510076623952 51.0  7.0
1510076624140 47.5  7.0
1510076624331 48.2  7.1
1510076624519 49.1  7.1
1510076624713 49.8  7.1
1510076624908 50.8  7.2
1510076625102 47.5  7.2
1510076625289 48.2  7.2
1510076625478 49.0  7.3
1510076625669 49.7  7.3
1510076625857 50.5  7.4
1510076626052 47.5  7.4
1510076626238 48.2  7.4
1510076626428 49.0  7.5
1510076626621 49.6  7.5
1510076626811 50.2  7.5
1510076626998 50.9  7.5
1510076627188 48.2  7.6
1510076627381 48.8  7.6
1510076627569 49.4  7.7
1510076627768 50.1  7.7
1510076627958 50.8  7.8
1510076628148 48.2  7.8
1510076628341 48.8  7.8
1510076628538 49.3  7.8
1510076628728 50.0  7.9
1510076628920 50.5  7.9
1510076629108 48.2  8.0
1510076629298 48.8  8.0
1510076629489 49.3  8.0
1510076629681 49.9  8.1
1510076629872 50.4  8.1
1510076630068 48.2  8.1
1510076630267 48.7  8.2
1510076630459 49.3  8.2
1510076630653 49.8  8.2
1510076630848 50.5  8.3
1510076631041 48.3  8.3
1510076631228 48.7  8.4
1510076631418 49.3  8.4
1510076631618 49.8 11.1
