238213 0.0  8.7
238426 0.0  8.8
238640 0.0  8.8
238847 0.0  8.9
239058 53.0  9.0
239258 63.0  9.0
239458 73.0  9.1
239658 83.0  9.1
239857 94.0  9.2
240059 51.0  9.3
240267 57.0  9.3
240478 62.0  9.4
240678 67.0  9.4
240877 72.0  9.5
241078 51.3  9.6
241278 54.3  9.6
241477 58.0  9.7
241679 61.0  9.7
241887 65.0  9.8
242098 51.5  9.9
242307 54.0  9.9
242517 56.7 10.0
242727 59.5 10.1
242940 49.8 10.1
243150 51.8 10.2
243357 54.0 10.2
243568 56.2 10.3
243769 58.0 10.4
243968 50.0 10.4
244177 51.8 10.5
244388 53.6 10.5
244597 55.6 10.6
244809 57.1 10.7
245016 50.5 10.7
245227 52.1 10.8
245438 53.5 10.9
245637 55.0 10.9
245838 56.4 11.0
246047 50.8 11.1
246259 52.0 11.1
246458 53.2 11.2
246657 54.5 11.2
246858 55.6 11.3
247058 50.5 11.3
247258 51.7 11.4
247467 52.8 11.5
247677 54.0 11.5
247888 55.2 11.6
248088 50.8 11.7
248297 51.9 11.7
248508 52.9 11.8
248717 54.0 11.8
248928 50.0 11.9
249128 51.0 12.0
249337 52.0 12.0
249549 52.8 12.1
249757 53.9 12.2
249968 50.2 12.2
250168 51.0 12.3
250368 51.8 12.3
250568 52.7 12.4
250776 53.6 12.5
250987 50.3 12.5
251188 51.0 12.6
251396 51.9 12.6
251607 52.6 12.7
251808 53.4 12.8
252008 50.3 12.8
252208 51.0 12.9
252408 51.7 12.9
252608 52.4 13.0
252816 53.2 13.1
253027 50.4 13.1
253228 51.0 13.2
253436 51.8 13.2
253647 52.5 13.3
253848 53.2 13.4
254056 50.5 13.4
254267 51.1 13.5
254468 51.8 13.6
254676 52.5 13.6
254887 53.1 13.7
255097 50.6 13.7
255298 51.2 13.8
255506 51.8 13.9
255716 52.5 13.9
255927 50.1 14.0
256136 50.8 14.1
256347 51.4 16.9
