29 0.0  2.5
194 0.0  2.6
364 0.0  2.6
534 0.0  2.6
704 43.0  2.7
874 52.0  2.7
1044 61.0  2.7
1214 70.0  2.8
1384 79.0  2.8
1554 88.0  2.8
1724 48.0  2.9
1894 52.5  2.9
2064 57.0  2.9
2234 61.5  3.0
2405 66.0  3.0
2574 70.5  3.0
2744 50.0  3.1
2914 52.6  3.1
3084 55.6  3.1
3254 58.6  3.2
3424 61.6  3.2
3594 64.6  3.2
3765 50.7  3.3
3935 53.0  3.3
4104 55.2  3.3
4275 57.2  3.4
4444 59.7  3.4
4610 61.7  3.4
4774 51.0  3.5
4944 52.8  3.5
5114 54.6  3.5
5284 56.4  3.6
5454 58.2  3.6
5624 60.0  3.6
5794 51.3  4.3
