1509982567761 0.0  7.2
1509982567907 0.0  7.2
1509982568041 0.0  7.3
1509982568180 0.0  7.3
1509982568319 0.0  7.3
1509982568454 0.0  7.3
1509982568587 0.0  7.3
1509982568732 5.0  7.3
1509982568868 6.0  7.3
1509982569090 7.0  7.3
1509982569281 8.0  7.3
1509982569490 8.0  7.3
1509982569658 4.5  7.3
1509982569872 5.0  7.3
1509982570075 5.5  7.3
1509982570259 5.5  7.3
1509982570437 6.0  7.3
1509982570598 4.3  7.3
1509982570787 4.6  7.3
1509982570990 5.0  7.3
1509982571181 5.3  7.3
1509982571386 5.6  7.3
1509982571601 4.5  7.3
1509982571813 5.0  7.3
1509982572033 5.0  7.3
1509982572226 5.5  7.3
1509982572445 5.5  7.3
1509982572655 4.8  7.3
1509982572862 5.0  7.3
1509982573078 5.2  7.3
1509982573276 5.4  7.3
1509982573482 5.6  7.3
1509982573695 4.8  7.3
1509982573881 5.0  7.3
1509982574097 5.1  7.3
1509982574297 5.3  7.3
1509982574501 5.5  7.3
1509982574700 4.8  7.3
1509982574891 5.0  7.3
1509982575091 5.1  7.3
1509982575293 5.2  7.3
1509982575496 5.5  7.3
1509982575706 5.0  7.3
1509982575902 5.1  7.3
1509982576093 5.3  7.3
1509982576296 5.3  7.3
1509982576491 5.6  7.3
1509982576692 5.1  7.3
1509982576884 5.1  7.3
1509982577087 5.3  7.3
1509982577301 5.4  7.3
1509982577508 5.6  7.3
1509982577710 5.2  7.3
1509982577907 5.3  7.3
1509982578118 5.4  7.3
1509982578326 5.5  7.3
1509982578525 5.6  7.3
1509982578711 5.0  7.3
1509982578917 5.2  7.3
1509982579101 5.2  7.3
1509982579282 5.3  7.3
1509982579473 5.4  7.3
