1510068978140 0.0  2.4
1510068978414 28.0  2.4
1510068978687 43.0  2.5
1510068978960 56.0  2.5
1510068979223 34.5  2.5
1510068979497 41.0  2.6
1510068979767 48.0  2.6
1510068980037 54.5  2.6
1510068980307 40.6  2.7
1510068980577 45.0  2.7
1510068980847 49.6  2.7
1510068981119 54.0  2.8
1510068981387 43.7  2.8
1510068981659 47.2  2.8
1510068981927 50.5  2.8
1510068982199 54.2  2.9
1510068982463 45.8  2.9
1510068982736 48.6  3.0
1510068983010 51.4  3.0
1510068983273 45.0  3.0
1510068983541 47.1  3.1
1510068983820 49.5  3.1
1510068984083 51.6  3.1
1510068984352 46.2  3.1
1510068984620 48.0  3.2
1510068984886 49.8  3.2
1510068985156 51.7  3.2
1510068985426 47.0  3.3
1510068985686 48.6  3.6
