1510069249409 0.0  7.3
1510069249708 0.0  7.3
1510069249987 0.0  7.4
1510069250263 57.0  7.4
1510069250546 72.0  7.4
1510069250823 85.0  7.5
1510069251106 98.0  7.5
1510069251387 56.5  7.5
1510069251669 63.5  7.6
1510069251956 70.5  7.6
1510069252240 51.6  7.6
1510069252526 56.3  7.7
1510069252806 60.6  7.7
1510069253086 65.3  7.7
1510069253366 52.5  7.8
1510069253647 56.0  7.8
1510069253925 59.5  7.8
1510069254219 50.6  7.9
1510069254506 53.4  7.9
1510069254786 56.0  7.9
1510069255067 58.6  8.0
1510069255347 51.1  8.0
1510069255627 53.5  8.0
1510069255907 55.8  8.1
1510069256186 58.0  8.1
1510069256467 51.7  8.1
1510069256746 53.7  8.2
1510069257022 55.7  8.2
1510069257307 50.3  8.2
1510069257583 52.1  8.3
1510069257866 53.8  8.3
1510069258150 55.5  8.3
1510069258436 50.8  8.4
1510069258717 52.4  8.4
1510069258996 53.8  8.5
1510069259278 50.0  8.5
1510069259566 51.3  8.5
1510069259848 52.8  8.5
1510069260123 54.1  8.6
1510069260406 50.3  8.6
1510069260686 51.6  8.6
1510069260966 52.9  8.7
1510069261247 49.5  8.7
1510069261526 50.8  8.8
1510069261802 51.9  8.8
1510069262087 53.0  8.8
1510069262364 50.0  8.8
1510069262656 51.1  8.9
1510069262941 52.3  8.9
1510069263226 49.5  9.0
1510069263507 50.4  9.0
1510069263787 51.4  9.0
1510069264066 52.4  9.1
1510069264347 49.8  9.1
1510069264626 50.7  9.1
1510069264905 51.6  9.1
1510069265186 52.6  9.2
1510069265463 50.1  9.2
1510069265754 51.0  9.3
1510069266036 51.9  9.3
1510069266319 49.7  9.3
1510069266606 50.5  9.4
1510069266887 51.3  9.4
1510069267163 52.1  9.4
1510069267450 50.0  9.4
1510069267740 50.8  9.5
1510069268026 51.6  9.5
1510069268301 49.6  9.6
1510069268586 50.3  9.6
1510069268876 51.1  9.6
1510069269151 51.8  9.7
1510069269436 49.9  9.7
1510069269718 50.6  9.7
1510069269996 51.3  9.8
1510069270276 49.4  9.8
1510069270560 50.1  9.8
1510069270846 50.8  9.9
1510069271126 51.4  9.9
1510069271406 49.7  9.9
1510069271686 50.3 10.0
1510069271968 51.0 10.0
1510069272247 49.3 10.0
1510069272523 50.0 10.1
1510069272816 50.6 10.1
1510069273100 51.2 10.1
1510069273389 49.7 10.2
1510069273672 50.3 10.2
1510069273956 50.9 10.3
1510069274239 49.4 10.3
1510069274527 49.9 10.3
1510069274806 50.4 10.3
1510069275086 51.0 10.4
1510069275367 49.6 10.4
1510069275654 50.1 10.4
1510069275936 50.7 10.5
1510069276212 49.3 10.5
1510069276495 49.8 10.6
1510069276776 50.3 10.6
1510069277052 50.8 10.6
1510069277338 49.5 10.6
1510069277626 50.0 10.7
1510069277906 50.5 10.7
1510069278182 51.0 10.8
1510069278466 49.7 10.8
1510069278746 50.2 10.8
1510069279026 50.6 10.9
1510069279307 49.4 10.9
1510069279583 49.9 10.9
1510069279861 50.3 10.9
1510069280146 50.8 11.0
1510069280425 49.6 11.0
1510069280716 50.0 11.1
1510069280996 50.5 11.1
1510069281279 49.4 11.1
1510069281566 49.8 11.2
1510069281846 50.2 11.2
1510069282122 50.6 11.2
1510069282406 49.5 11.2
1510069282686 49.9 11.3
1510069282966 50.3 11.3
1510069283243 49.3 11.4
1510069283526 49.7 11.4
1510069283807 50.1 11.4
1510069284082 50.5 11.5
1510069284376 49.4 11.5
1510069284652 49.8 11.5
1510069284937 50.2 11.6
1510069285212 49.2 11.6
1510069285497 49.6 11.6
1510069285778 50.0 11.7
1510069286066 50.3 11.7
1510069286347 49.4 11.7
1510069286628 49.7 11.8
1510069286906 50.1 11.8
1510069287186 50.5 11.9
1510069287468 49.5 11.9
1510069287754 49.9 11.9
1510069288036 50.2 11.9
1510069288312 49.3 12.0
1510069288596 49.6 12.0
1510069288878 50.0 12.0
1510069289163 50.4 12.1
1510069289446 49.5 12.1
1510069289726 49.8 12.2
1510069290007 50.1 12.2
1510069290286 49.3 12.2
1510069290567 49.6 12.2
1510069290846 49.9 12.3
1510069291123 50.3 12.3
1510069291407 49.4 12.4
1510069291686 49.7 12.4
1510069291963 50.0 12.4
1510069292248 49.2 12.5
1510069292536 49.5 12.5
1510069292816 49.9 12.5
1510069293090 50.2 12.5
1510069293380 49.4 12.6
1510069293666 49.7 12.6
1510069293946 50.0 12.7
1510069294226 49.2 12.7
1510069294508 49.5 12.7
1510069294791 49.8 12.8
1510069295076 50.1 12.8
1510069295356 49.3 12.8
1510069295639 49.6 12.9
1510069295926 50.0 12.9
1510069296208 49.2 12.9
1510069296496 49.5 13.0
1510069296771 49.8 13.0
1510069297055 50.1 13.0
1510069297336 49.3 13.1
1510069297612 49.6 14.7
1510069297899 49.9 18.5
1510069298187 50.2 15.8
