29 0.0  4.8
204 0.0  4.9
379 0.0  4.9
549 35.0  4.9
719 44.0  5.0
894 54.0  5.0
1069 62.0  5.0
1239 70.0  5.1
1414 80.0  5.1
1589 44.0  5.1
1764 49.0  5.2
1939 53.5  5.2
2109 58.0  5.2
2278 62.0  5.3
2448 66.5  5.3
2620 47.0  5.3
2795 50.0  5.4
2964 53.0  5.4
3139 56.0  5.4
3309 58.6  5.5
3485 61.6  5.5
3654 48.7  5.5
3829 50.7  5.6
4004 53.2  5.6
4179 55.2  5.6
4355 57.2  5.7
4524 47.8  5.7
4698 49.6  5.8
4869 51.4  5.8
5039 53.2  5.8
5216 54.6  5.8
5384 56.6  5.9
5559 48.6  5.9
5730 50.0  5.9
5905 51.5  6.0
6074 52.8  6.0
6254 54.6  6.1
6429 56.0  6.1
6599 49.2  6.1
6769 50.4  6.2
6939 51.5  6.2
7114 53.0  6.2
7289 54.2  6.3
7459 55.5  6.3
7630 49.6  6.3
7800 50.6  6.3
7975 51.7  6.4
8144 52.8  6.4
8324 54.1  6.5
8499 49.0  6.5
8674 50.0  6.5
8844 51.1  6.6
9019 52.0  6.6
9190 53.1  6.6
9365 53.8  6.7
9534 49.4  6.7
9704 50.3  6.7
9879 51.1  6.8
10054 52.0  6.8
10224 53.0  6.8
10400 53.8  6.9
10574 49.8  6.9
10749 50.5  6.9
10925 51.3  7.0
11094 52.1  7.0
11263 53.0  7.0
11439 53.7  7.1
11614 50.0  7.1
11783 50.8  7.1
11959 51.5  7.2
12128 52.2  7.2
12299 53.0  7.2
12469 53.6  7.3
12644 50.2  7.3
12813 51.0  7.3
12989 51.6  7.4
13158 52.3  7.4
13328 52.9  7.4
13500 49.7  7.5
13675 50.3  7.5
13843 51.0  7.5
14013 51.6  7.6
14189 52.2  7.6
14359 52.9  7.6
14529 49.9  7.7
14700 50.4  7.7
14874 51.0  7.7
15054 51.8  7.8
15228 52.3  7.8
15399 52.9  7.8
15569 50.1  7.9
15745 50.6  7.9
15913 51.3  7.9
16090 51.8  8.0
16264 52.4  8.0
16439 52.9  8.0
16608 50.3  8.1
16779 50.8  8.1
16954 51.4  8.1
17129 51.9  8.2
17299 52.4  8.2
17469 52.9  8.2
17639 50.4  8.3
17808 50.9 11.3
