1510076555768 0.0  2.1
1510076555959 0.0  2.2
1510076556150 29.0  2.2
1510076556339 39.0  2.3
1510076556522 48.0  2.3
1510076556709 58.0  2.3
1510076556899 68.0  2.3
1510076557082 38.5  2.4
1510076557268 43.0  2.4
1510076557458 48.0  2.5
1510076557648 53.0  2.5
1510076557837 58.0  2.5
1510076558022 62.5  2.6
1510076558209 45.0  2.6
1510076558389 48.0  2.6
1510076558569 51.0  2.7
1510076558753 54.0  2.7
1510076558940 57.0  2.7
1510076559118 45.2  2.8
1510076559301 47.2  2.8
1510076559482 49.0  3.6
