1510076568805 0.0  2.4
1510076568997 0.0  2.4
1510076569188 30.0  2.5
1510076569378 39.0  2.5
1510076569569 50.0  2.5
1510076569760 59.0  2.5
1510076569948 69.0  2.6
1510076570138 39.5  2.6
1510076570329 44.5  2.7
1510076570519 49.5  2.7
1510076570710 54.0  2.8
1510076570889 59.0  2.8
1510076571074 42.3  2.8
1510076571260 45.3  2.8
1510076571448 48.6  2.9
1510076571638 51.6  2.9
1510076571827 55.0  3.0
1510076572007 58.3  3.0
1510076572190 45.7  3.0
1510076572369 48.0  3.1
1510076572558 50.5  3.1
1510076572748 53.0  3.1
1510076572928 55.2  3.2
1510076573108 46.0  3.2
1510076573293 47.8  3.2
1510076573478 49.6  3.4
1510076573668 51.4  4.3
