1510076580511 0.0  2.6
1510076580698 0.0  2.6
1510076580881 0.0  2.7
1510076581068 38.0  2.7
1510076581250 47.0  2.7
1510076581437 56.0  2.8
1510076581618 65.0  2.8
1510076581808 75.0  2.8
1510076581999 85.0  2.9
1510076582189 47.5  2.9
1510076582378 53.0  3.0
1510076582570 57.5  3.0
1510076582758 61.5  3.0
1510076582948 67.0  3.1
1510076583138 48.0  3.1
1510076583328 51.3  3.1
1510076583519 54.6  3.2
1510076583709 57.6  3.2
1510076583898 61.0  3.3
1510076584088 48.2  3.3
1510076584278 50.7  3.3
1510076584468 53.2  3.4
1510076584658 55.7  3.4
1510076584848 58.2  3.4
1510076585039 48.6  3.5
1510076585229 50.6  3.5
1510076585419 52.4  3.6
1510076585608 54.4  3.6
1510076585790 56.2  3.6
1510076585973 58.0  3.6
1510076586158 50.0  3.7
1510076586341 51.3  3.7
1510076586529 53.1  5.7
