1510069004375 0.0  2.6
1510069004643 0.0  2.7
1510069004911 0.0  2.7
1510069005185 0.0  2.7
1510069005468 69.0  2.8
1510069005732 83.0  2.8
1510069006009 96.0  2.8
1510069006272 55.0  2.9
1510069006541 61.5  2.9
1510069006811 68.0  2.9
1510069007072 74.0  3.0
1510069007336 54.0  3.0
1510069007601 58.0  3.0
1510069007866 62.3  3.0
1510069008136 67.0  3.1
1510069008403 53.2  3.1
1510069008676 56.7  3.1
1510069008946 60.2  3.2
1510069009217 63.2  3.2
1510069009486 53.6  3.3
1510069009757 56.2  3.3
1510069010026 59.0  3.3
1510069010294 51.5  3.3
1510069010562 53.5  3.4
1510069010836 55.8  3.4
1510069011106 58.0  3.4
1510069011376 51.7  3.5
1510069011646 53.5  3.5
1510069011908 55.4  3.6
1510069012171 57.1  3.6
1510069012437 51.7  3.6
1510069012706 53.2  3.6
1510069012968 55.1  3.7
1510069013239 50.3  3.7
1510069013506 51.8  3.7
1510069013776 53.3  4.4
1510069014049 54.6  5.0
