1504802491680 0.0  2.1
1504802491845 0.0  2.1
1504802492016 0.0  2.1
1504802492186 34.0  2.2
1504802492354 43.0  2.2
1504802492525 52.0  2.2
1504802492695 61.0  2.3
1504802492865 70.0  2.3
1504802493035 79.0  2.3
1504802493205 44.0  2.4
1504802493375 48.0  2.4
1504802493545 52.5  2.4
1504802493715 57.0  2.5
1504802493885 61.5  2.5
1504802494055 66.0  2.5
1504802494225 47.0  2.6
1504802494395 50.0  2.6
1504802494567 52.6  2.7
1504802494736 55.6  2.7
1504802494906 58.6  2.7
1504802495074 61.6  2.8
