29 0.0  4.8
206 18.0  4.9
382 27.0  4.9
551 36.0  4.9
727 44.0  5.0
902 53.0  5.0
1081 32.0  5.0
1256 36.0  5.1
1432 40.5  5.1
1601 45.0  5.1
1776 49.5  5.2
1946 53.5  5.2
2122 38.6  5.2
2291 41.6  5.3
2466 44.3  5.3
2643 47.3  5.3
2811 50.0  5.4
2991 53.6  5.4
3166 42.5  5.4
3336 44.5  5.5
3506 46.7  5.5
3677 49.0  5.5
3853 51.0  5.6
4021 53.2  5.6
4191 44.2  5.6
4371 46.4  5.7
4545 48.0  5.7
4716 49.6  5.7
4891 51.6  5.8
5066 44.3  5.8
5241 46.0  5.8
5411 47.5  5.9
5587 49.0  5.9
5763 50.3  5.9
5931 52.0  6.0
6105 45.7  6.0
6276 47.0  6.1
6445 48.1  6.1
6616 49.2  6.1
6792 50.5  6.1
6961 52.0  6.2
7136 46.5  6.2
7311 47.6  6.2
7491 49.0  6.3
7666 50.0  6.3
7837 51.0  6.4
8011 52.2  6.4
8185 47.4  6.4
8356 48.3  6.5
8526 49.3  6.5
8696 50.2  6.5
8866 51.2  6.5
9041 52.2  6.6
9211 47.9  6.6
9387 48.7  6.6
9562 49.6  6.7
9731 50.6  6.7
9906 51.4  6.8
10081 47.6  6.8
10256 48.3  6.8
10431 49.2  6.9
10606 50.0  6.9
10781 50.9  6.9
10956 51.7  7.0
11127 48.0  7.0
11301 48.8  7.0
11470 49.5  7.1
11645 50.3  7.1
11817 51.0  7.1
11991 51.7  7.2
12160 48.4  7.2
12331 49.1  7.2
12506 49.8  7.3
12676 50.4  7.3
12852 51.1  7.3
13021 51.7  7.4
13190 48.7  7.4
13370 49.3  7.4
13551 50.1  7.5
13725 50.7  7.5
13896 51.3  7.5
14066 48.5  7.6
14236 49.1  7.6
14413 49.6  7.6
14581 50.2  7.7
14760 50.8  7.7
14941 51.5  7.7
15115 48.8  7.8
15286 49.4  7.8
15456 49.9  7.8
15626 50.5  7.9
15796 51.0  7.9
15971 51.6  7.9
16145 49.0  8.0
16320 49.6  8.0
16496 50.1  8.0
16666 50.6  8.1
16841 51.2  8.1
17016 51.7  8.1
17191 49.3  8.2
17366 49.8  8.2
17542 50.3  8.2
17710 50.8  8.4
17886 51.3  8.3
