1509981466826 0.0  8.4
1509981466961 0.0  8.4
1509981467201 0.0  8.4
1509981467480 5.0  8.4
1509981467739 6.0  8.4
1509981467978 7.0  8.4
1509981468248 8.0  8.4
1509981468507 4.5  8.4
1509981468752 4.5  8.4
1509981468972 5.5  8.4
1509981469232 5.5  8.4
1509981469462 4.0  8.4
1509981469705 4.3  8.4
1509981469915 4.6  8.4
1509981470157 5.0  8.4
1509981470425 4.0  8.4
1509981470651 4.2  8.4
1509981470927 4.2  8.4
1509981471153 4.5  8.4
1509981471401 3.8  8.4
1509981471660 4.0  8.4
1509981471892 4.2  8.4
1509981472150 4.4  8.4
1509981472380 3.8  8.4
1509981472624 4.0  8.4
1509981472873 4.0  8.4
1509981473097 4.1  8.4
1509981473315 3.7  8.4
1509981473549 3.8  8.4
1509981473764 4.0  8.4
1509981473992 4.0  8.4
1509981474239 4.1  8.4
1509981474477 3.7  8.4
1509981474724 3.8  8.4
1509981474947 4.0  8.4
1509981475178 4.0  8.4
1509981475435 3.6  8.4
1509981475640 3.7  8.4
1509981475888 3.8  8.4
1509981476123 4.0  8.4
1509981476359 3.6  8.4
1509981476589 3.7  8.4
1509981476802 3.8  8.4
1509981476988 3.8  8.4
1509981477238 3.9  8.4
1509981477488 3.9  9.3
