1508879199797 0.0  2.1
1508879200040 0.0  2.1
1508879200269 0.0  2.2
1508879200500 47.0  2.2
1508879200730 59.0  2.2
1508879200958 70.0  2.2
1508879201200 83.0  2.3
1508879201438 47.0  2.3
1508879201670 52.5  2.3
1508879201900 58.5  2.4
1508879202130 64.5  2.4
1508879202359 46.3  2.4
1508879202590 50.3  2.4
1508879202820 54.0  2.5
1508879203050 58.0  2.5
1508879203279 61.6  2.5
1508879203509 49.0  2.5
1508879203739 52.0  2.6
1508879203969 54.7  2.6
1508879204199 57.7  2.6
1508879204439 48.6  2.7
1508879204669 51.0  2.7
1508879204907 53.4  2.7
1508879205139 55.6  2.7
1508879205369 48.3  3.6
