29 0.0  2.6
201 0.0  2.6
381 28.0  2.6
554 36.0  2.7
731 46.0  2.7
903 54.0  2.7
1071 62.0  2.8
1242 71.0  2.8
1413 40.5  2.8
1583 44.5  2.9
1751 49.0  2.9
1923 53.0  2.9
2091 57.5  3.0
2264 62.0  3.0
2431 44.3  3.0
2603 47.0  3.0
2771 50.0  3.1
2944 52.6  3.1
3111 55.6  3.1
3282 58.3  3.2
3452 46.2  3.2
3623 48.2  3.2
3801 50.5  3.3
3973 52.7  3.3
4141 55.0  3.3
4314 57.2  3.4
4491 47.8  3.4
4664 49.4  3.4
4841 51.2  3.5
5012 53.0  3.5
5183 54.8  3.5
5351 47.1  3.6
5522 48.3  3.6
5692 50.0  3.6
5865 51.3  3.7
6041 53.0  4.8
