1510068971980 0.0  2.2
1510068972255 28.0  2.2
1510068972527 41.0  2.2
1510068972799 56.0  2.3
1510068973062 69.0  2.3
1510068973324 41.0  2.3
1510068973597 47.5  2.4
1510068973869 54.5  2.4
1510068974140 61.0  2.4
1510068974407 45.0  2.5
1510068974668 49.0  2.5
1510068974927 53.6  2.5
1510068975187 58.0  2.5
1510068975460 46.7  2.6
1510068975727 49.7  2.6
1510068975987 53.0  2.6
1510068976256 45.2  2.7
1510068976520 47.8  2.7
1510068976782 50.4  2.7
1510068977046 53.0  2.8
1510068977319 46.5  2.8
1510068977589 48.6  3.2
