29 0.0  3.7
200 0.0  3.7
372 0.0  3.8
540 0.0  3.8
712 44.0  3.8
880 53.0  3.9
1052 61.0  3.9
1220 70.0  3.9
1392 78.0  4.0
1560 88.0  4.0
1732 48.0  4.0
1900 52.5  4.1
2072 56.5  4.1
2240 61.5  4.1
2412 65.5  4.2
2580 69.5  4.2
2751 49.3  4.2
2920 52.6  4.3
3093 55.3  4.3
3260 58.3  4.3
3432 61.0  4.4
3600 48.0  4.4
3773 50.0  4.4
3940 52.5  4.5
4113 54.5  4.5
4280 56.7  4.5
4452 58.7  4.6
4620 48.8  4.6
4790 50.6  4.6
4962 52.2  4.6
5130 54.2  4.7
5302 55.8  4.7
5470 57.6  4.8
5643 49.3  4.8
5810 50.8  4.8
5982 52.1  4.8
6150 53.8  4.9
6322 55.1  4.9
6490 56.6  5.0
6662 49.7  5.0
6830 51.1  5.0
7002 52.2  5.0
7170 53.5  5.1
7342 54.7  5.1
7510 56.0  5.1
7682 50.0  5.2
7850 51.1  5.2
8021 52.2  5.2
8190 53.3  5.3
8363 54.3  5.3
8530 55.6  5.3
8702 50.3  5.4
8870 51.3  5.4
9043 52.2  5.4
9210 53.1  5.5
9382 54.2  5.5
9550 55.2  5.5
9722 50.5  5.6
9890 51.4  5.6
10062 52.2  5.6
10230 53.2  5.7
10402 54.0  5.7
10570 54.9  5.7
10742 50.6  5.8
10910 51.5  5.8
11081 52.2  5.8
11249 53.0  5.9
11422 53.8  5.9
11590 54.7  5.9
11762 50.8  7.2
11929 51.5  8.9
