1509982556514 0.0  6.1
1509982556653 5.0  6.1
1509982556862 7.0  6.1
1509982557059 8.0  6.1
1509982557264 9.0  6.1
1509982557481 11.0  6.1
1509982557683 6.0  6.1
1509982557899 6.5  6.1
1509982558095 7.0  6.1
1509982558291 7.5  6.1
1509982558504 8.0  6.1
1509982558705 6.0  6.1
1509982558912 6.0  6.1
1509982559104 6.6  6.1
1509982559302 7.3  6.1
1509982559506 7.6  6.1
1509982559705 6.0  6.1
1509982559901 6.2  6.1
1509982560095 6.5  6.1
1509982560305 6.7  6.1
1509982560503 7.0  6.1
1509982560706 5.8  6.1
1509982560911 6.2  6.1
1509982561117 6.4  6.1
1509982561310 6.4  6.1
1509982561489 6.6  6.1
1509982561689 5.6  6.1
1509982561873 5.8  6.1
1509982562071 6.0  6.1
1509982562277 6.1  6.1
1509982562465 6.3  6.1
1509982562654 5.5  6.1
1509982562839 5.7  6.1
1509982563033 5.8  6.1
1509982563228 6.0  6.1
1509982563413 6.1  6.1
1509982563595 5.5  6.1
1509982563803 5.5  6.1
1509982563999 5.6  6.1
1509982564196 5.7  6.1
1509982564399 5.8  6.1
1509982564600 5.3  6.1
1509982564789 5.5  6.1
1509982564983 5.5  6.1
1509982565167 7.1  9.3
