1508879219753 0.0  2.3
1508879220000 0.0  2.4
1508879220228 0.0  2.4
1508879220469 49.0  2.4
1508879220709 61.0  2.4
1508879220949 73.0  2.5
1508879221179 85.0  2.5
1508879221419 48.5  2.5
1508879221660 55.0  2.6
1508879221888 60.5  2.6
1508879222129 67.0  2.6
1508879222369 48.6  2.7
1508879222609 52.6  2.7
1508879222849 57.0  2.7
1508879223089 61.0  2.7
1508879223317 48.7  2.8
1508879223547 51.2  2.8
1508879223779 54.0  2.8
1508879224009 57.0  2.9
1508879224239 60.0  2.9
1508879224479 50.4  2.9
1508879224709 52.8  2.9
1508879224937 55.0  3.0
1508879225169 57.4  3.0
1508879225409 49.8  3.0
1508879225649 52.0  3.1
1508879225889 54.1  3.1
1508879226127 55.8  3.1
1508879226359 49.7  3.2
1508879226599 51.2  3.2
1508879226829 53.1  3.2
1508879227059 54.5  4.1
