1510076600003 0.0  3.8
1510076600190 20.0  3.8
1510076600379 28.0  3.8
1510076600568 38.0  3.9
1510076600757 47.0  3.9
1510076600948 57.0  3.9
1510076601138 33.5  4.0
1510076601328 38.5  4.0
1510076601519 43.0  4.1
1510076601708 48.5  4.1
1510076601896 52.5  4.1
1510076602088 38.3  4.2
1510076602278 41.6  4.2
1510076602468 44.6  4.2
1510076602658 48.0  4.3
1510076602848 51.6  4.3
1510076603039 41.0  4.3
1510076603228 43.2  4.4
1510076603419 45.7  4.4
1510076603609 48.2  4.5
1510076603798 50.5  4.5
1510076603988 53.2  4.5
1510076604174 44.4  4.6
1510076604358 46.4  4.6
1510076604550 48.0  4.6
1510076604738 50.0  4.7
1510076604928 52.0  4.7
1510076605115 44.8  4.8
1510076605298 46.5  4.8
1510076605491 47.8  4.8
1510076605678 49.6  4.8
1510076605864 51.1  4.9
1510076606048 45.1  4.9
1510076606239 46.7  5.0
1510076606431 47.8  5.0
1510076606618 49.2  5.0
1510076606808 50.7  5.1
1510076606995 52.0  5.1
1510076607178 46.6  5.1
1510076607364 47.7  5.2
1510076607548 48.8  5.2
1510076607738 50.2  5.2
1510076607930 51.2  5.3
1510076608118 46.7  5.3
1510076608308 47.8  5.4
1510076608496 48.7  5.4
1510076608684 49.8  5.4
1510076608877 51.0  5.5
1510076609068 46.8  5.5
1510076609258 47.8  5.5
1510076609449 48.8  5.6
1510076609646 49.8  5.6
1510076609838 50.9  5.7
1510076610031 47.1  5.7
1510076610220 47.9  5.7
1510076610408 48.8  5.7
1510076610608 49.8  5.8
1510076610800 50.6  5.8
1510076610988 51.5  5.9
1510076611178 48.0  5.9
1510076611370 48.9  6.0
1510076611558 49.6  6.0
1510076611748 50.5  6.0
1510076611940 51.2  6.0
1510076612128 48.1  6.2
