1195041 0.0  8.7
1195241 0.0  8.8
1195441 0.0  8.9
1195643 0.0  8.9
1195841 0.0  9.0
1196047 61.0  9.0
1196247 71.0  9.1
1196447 81.0  9.1
1196647 91.0  9.2
1196847 101  9.3
1197047 55.5  9.3
1197247 60.5  9.4
1197447 65.5  9.4
1197647 70.5  9.5
1197847 76.0  9.5
1198046 54.0  9.6
1198257 57.6  9.7
1198455 61.0  9.7
1198654 64.0  9.8
1198858 67.3  9.8
1199057 53.0  9.9
1199257 55.7 10.0
1199456 58.2 10.0
1199654 60.7 10.1
1199854 63.2 10.1
1200053 52.6 10.2
1200252 54.6 10.2
1200452 56.6 10.3
1200651 58.6 10.4
1200852 60.6 10.4
1201052 52.1 10.5
1201251 53.8 10.5
1201450 55.1 10.6
1201647 57.0 10.6
1201845 58.6 10.7
1202043 51.7 10.8
1202239 53.1 10.8
1202437 54.5 10.9
1202636 55.8 10.9
1202834 57.2 11.0
1203032 51.3 11.0
1203232 52.6 11.1
1203433 53.8 11.2
1203631 55.1 11.2
1203831 56.3 11.3
1204037 51.3 11.3
1204234 52.4 11.4
1204433 53.5 11.5
1204633 54.5 11.5
1204831 55.6 11.6
1205030 51.2 11.6
1205230 52.2 11.7
1205430 53.2 11.7
1205630 54.2 11.8
1205830 55.2 11.9
1206030 51.0 11.9
1206230 52.0 12.0
1206430 52.8 12.0
1206627 53.8 12.1
1206824 54.7 12.2
1207027 51.0 12.2
1207224 51.8 12.3
1207422 52.6 12.3
1207621 53.4 12.4
1207826 54.3 12.4
1208023 50.9 12.5
1208221 51.6 12.6
1208426 52.4 12.6
1208624 53.2 12.7
1208827 54.0 12.7
1209025 50.9 12.8
1209222 51.5 12.9
1209420 52.2 12.9
1209615 53.0 13.0
1209813 53.7 13.0
1210011 50.8 13.1
1210210 51.4 13.1
1210410 52.1 13.2
1210611 52.8 13.3
1210810 53.4 13.3
1211010 50.7 13.4
1211209 51.3 13.4
1211447 52.0 13.5
1211656 52.6 13.5
1211854 53.3 13.6
1212052 50.7 13.7
1212251 51.2 13.7
1212444 51.8 13.8
1212643 52.4 13.8
1212839 53.0 13.9
1213034 50.6 13.9
1213232 51.2 14.0
1213431 51.7 14.1
1213630 52.3 16.0
1213830 52.8 16.7
