1509981444803 0.0  6.1
1509981444903 0.0  6.1
1509981445013 0.0  6.1
1509981445299 4.0  6.1
1509981445560 5.0  6.1
1509981445802 6.0  6.1
1509981446068 7.0  6.1
1509981446295 4.0  6.1
1509981446552 4.5  6.1
1509981446817 5.0  6.1
1509981447085 5.5  6.1
1509981447332 4.0  6.1
1509981447599 4.3  6.1
1509981447858 4.6  6.1
1509981448123 5.0  6.1
1509981448389 3.7  6.1
1509981448648 4.0  6.1
1509981448888 4.2  6.1
1509981449134 4.5  6.1
1509981449373 3.8  6.1
1509981449616 4.0  6.1
1509981449853 4.2  6.1
1509981450099 4.4  6.1
1509981450334 3.6  6.1
1509981450556 3.8  6.1
1509981450792 4.0  6.1
1509981451032 4.1  6.1
1509981451274 4.3  6.1
1509981451512 3.8  6.1
1509981451747 4.0  6.1
1509981451974 4.5  7.6
