36 0.0  2.5
201 0.0  2.6
372 0.0  2.6
541 0.0  2.6
707 0.0  2.7
871 52.0  2.7
1041 61.0  2.7
1211 70.0  2.8
1381 79.0  2.8
1552 87.0  2.8
1721 96.0  2.9
1891 52.5  2.9
2061 57.0  2.9
2231 61.5  3.0
2402 66.0  3.0
2569 70.0  3.0
2742 74.5  3.1
2911 52.6  3.1
3082 55.6  3.1
3252 58.6  3.2
3421 61.3  3.2
3592 64.3  3.2
3761 67.3  3.3
3931 52.7  3.3
4102 55.0  3.3
4271 57.2  3.4
4442 59.2  3.4
4611 61.7  3.4
4783 63.7  3.5
4951 52.8  3.5
5122 54.6  3.5
5291 56.4  3.6
5462 58.0  3.6
5631 59.8  3.6
5802 61.6  4.4
