1126159 0.0 17.2
1126378 0.0 17.7
1126585 0.0 18.3
1126803 0.0 18.7
1127018 54.0 19.2
1127224 65.0 19.8
1127441 75.0 20.2
1127647 86.0 20.7
1127862 96.0 21.2
1128078 53.5 21.7
1128286 59.0 22.2
1128503 64.0 22.7
1128714 69.5 23.3
1128930 49.3 23.7
1129137 53.0 24.2
1129347 56.3 24.7
1129557 59.6 25.1
1129767 63.3 25.6
1129977 50.0 26.1
1130188 52.7 26.6
1130395 55.5 27.2
1130612 58.0 27.6
1130828 60.5 28.1
1131038 50.6 28.6
1131245 52.8 29.1
1131462 54.8 29.6
1131677 56.8 30.1
1131888 59.0 34.0
1132096 51.0 41.4
1132312 52.8 33.8
