191330 0.0  5.5
191529 0.0  5.5
191729 0.0  5.6
191927 40.0  5.6
192127 51.0  5.7
192329 61.0  5.7
192527 71.0  5.8
192726 81.0  5.9
192925 45.5  5.9
193123 50.5  6.0
193321 55.5  6.0
193521 60.5  6.1
193722 65.5  6.2
193922 47.0  6.2
194121 50.3  6.3
194322 53.3  6.3
194527 56.6  6.4
194727 60.0  6.5
194927 47.7  6.5
195125 50.2  6.6
195324 52.7  6.6
195521 55.2  6.7
195722 57.7  6.8
195921 60.2  6.8
196122 50.2  6.9
196321 52.2  6.9
196521 54.2  7.0
196724 56.2  7.1
196931 48.6  7.1
197131 50.3  7.2
197331 52.0  7.2
197531 53.6  7.3
197732 55.3  7.4
197933 48.8  7.4
198132 50.2  7.5
198332 51.5  7.5
198536 53.0  8.2
