5801125 0.0  4.9
5801322 0.0  5.0
5801518 0.0  5.0
5801709 0.0  5.1
5801907 0.0  5.1
5802098 58.0  5.2
5802288 68.0  5.2
5802478 78.0  5.3
5802669 87.0  5.4
5802858 96.0  5.4
5803048 52.5  5.5
5803238 57.5  5.5
5803428 62.5  5.6
5803619 66.5  5.6
5803816 72.5  5.7
5804012 51.3  5.8
5804208 54.3  5.8
5804398 58.0  5.9
5804596 61.3  5.9
5804792 64.3  6.0
5804988 50.7  6.1
5805178 53.0  6.1
5805368 55.5  6.2
5805559 57.7  6.2
5805748 60.0  6.3
5805938 50.0  6.3
5806137 52.2  6.4
5806332 54.0  6.5
5806528 55.8  8.7
