1510068994355 14.0  2.6
1510068994627 27.0  2.7
1510068994896 41.0  2.7
1510068995166 55.0  2.7
1510068995437 34.0  2.7
1510068995706 40.5  2.8
1510068995978 47.5  2.8
1510068996246 36.3  2.9
1510068996518 40.6  2.9
1510068996786 45.0  2.9
1510068997048 49.3  3.0
1510068997316 40.5  3.0
1510068997589 43.7  3.0
1510068997857 47.2  3.0
1510068998126 50.2  3.1
1510068998397 43.0  3.1
1510068998666 45.8  3.2
1510068998931 48.4  3.2
1510068999199 50.8  3.2
1510068999466 44.6  3.3
1510068999734 47.0  3.3
1510069000006 49.1  3.3
1510069000273 44.0  3.3
1510069000547 45.8  3.4
1510069000816 47.8  3.4
1510069001086 49.8  3.4
1510069001353 45.1  3.5
1510069001626 46.8  3.5
1510069001897 48.6  3.6
1510069002169 50.2  3.6
1510069002436 46.2  3.6
1510069002710 47.6  3.6
1510069002976 49.1  3.7
1510069003246 45.6  3.7
1510069003519 47.0  3.7
1510069003783 48.2  4.7
