1510076460416 0.0  6.2
1510076460615 0.0  6.5
1510076460808 0.0  6.7
1510076461008 41.0  6.9
1510076461204 50.0  7.1
1510076461396 60.0  7.3
1510076461603 70.0  7.5
1510076461798 80.0  7.7
1510076461998 90.0  8.0
1510076462198 50.5  8.2
1510076462394 55.5  8.4
1510076462588 60.5  8.6
1510076462784 64.5  8.8
1510076462978 70.0  9.0
1510076463178 50.3  9.2
1510076463375 53.0  9.5
1510076463568 56.6  9.7
1510076463762 59.6  9.9
1510076463954 63.0 10.1
1510076464151 49.7 10.3
1510076464348 52.2 10.5
1510076464553 54.7 10.8
1510076464748 57.5 14.7
1510076464945 59.5 12.7
